Fecha;Velocidad_ID_Fan;Presio_salida_cono_Ciclon_1;Descarbonatizacion_Ciclon_4_Sum;Temperatura_recamara;Oxigeno_recamara;NOX_recamara;SO2_recamara;Velocidad_horno_RPM;Combustible_total_principal_kg;Petcoke_principal_Kg_h;Combustible_liquido_principal;Alimentacion_Crudo_horno;Corriente_Motor_principal_A;Temperatura_zona;Temperatura_aire_secundario;Saturacion_cal_Crudo_Horno;Cal_libre_Clinker;Presion_camara_4_enfriadora;Temperatura_salida_enfriadora;Temperatura_grilla_5;Presion_diferencial_colector_enfriadora;Temperatura_entrada_colector_enfriadora;Temperatura_salida_colector enfriadora
1/10/2021 0:28;922,8859863;-356,7213135;62,93000031;924,3094482;5,128333092;500,5651245;43,40159988;2,054150343;5504,526367;4629,422363;30,15467453;84,15380859;317,0052795;1120,642822;855,8303833;96,36840057;0,639999986;191,3142548;309,8874207;48,52298737;126,47052;192,6912537;166,6621399
1/10/2021 0:29;938,8577881;-351,8835449;62,93000031;924,3094482;5,079723358;502,0118408;43,40159988;2,054150343;5504,526367;4630,407227;30,15467453;84,15380859;311,9707031;1134,010498;862,9655762;96,36840057;0,639999986;191,3142548;314,5747986;48,52298737;116,0541382;193,259903;166,6621399
1/10/2021 0:29;933,6495972;-351,8835449;62,93000031;924,3094482;5,079723358;486,0979309;43,40159988;2,054150343;5504,526367;4659,084961;30,15467453;84,15380859;316,1372375;1159,4729;862,9655762;96,36840057;0,639999986;191,1406403;313,3595581;48,52298737;112,5820313;194,1494751;166,6621399
1/10/2021 0:30;928,0941772;-347,4854736;62,93000031;924,3094482;5,079723358;502,0118408;43,40159988;2,054150343;5504,526367;4629,024414;30,15467453;84,15380859;315,2692261;1120,961182;862,9655762;96,36840057;0,639999986;191,1406403;307,9777527;45,88995743;111,7139893;194,1494751;166,6621399
1/10/2021 0:30;928,0941772;-360,6795654;62,93000031;924,3094482;5,079723358;473,0774536;43,40159988;2,054150343;5504,526367;4670,89209;30,15467453;84,15380859;314,4011841;1111,412842;870,1008301;96,36840057;0,639999986;191,1406403;306,4152832;45,88995743;116,0541382;194,1494751;166,6621399
1/10/2021 0:31;928,0941772;-354,5223389;62,93000031;924,3094482;5,128333092;502,0118408;43,40159988;2,054150343;5504,526367;4667,626465;30,15467453;84,15380859;298,4293823;1141,64917;870,1008301;96,36840057;0,639999986;193,397522;306,4152832;45,88995743;111,4246216;194,1494751;166,6621399
1/10/2021 0:31;928,0941772;-357,1611328;62,93000031;924,3094482;5,2194767;499,1184082;43,40159988;2,054150343;5504,526367;4674,787598;30,15467453;84,15380859;294,2628479;1122,55249;870,1008301;96,36840057;0,639999986;193,397522;306,4152832;45,88995743;115,4754639;194,1494751;166,6621399
1/10/2021 0:32;928,0941772;-366,836792;62,93000031;924,3094482;5,310619831;493,3315125;43,40159988;2,054150343;5504,526367;4644,373047;30,15467453;84,15380859;298,9502258;1134,010498;870,1008301;96,36840057;0,639999986;193,397522;306,4152832;45,88995743;115,4754639;193,2837524;166,6621399
1/10/2021 0:32;928,0941772;-365,9572754;62,93000031;924,3094482;5,310619831;455,7167969;43,40159988;2,054150343;5504,526367;4644,217773;30,15467453;84,15380859;298,4293823;1134,647217;870,1008301;96,36840057;0,639999986;193,397522;294,0892334;45,88995743;121,2623291;192,2787933;166,6621399
1/10/2021 0:33;928,0941772;-353,6427002;62,93000031;924,3094482;5,389610767;470,1839905;43,40159988;2,054150343;5504,526367;4676,661133;30,15467453;84,15380859;298,9502258;1118,733154;870,1008301;96,36840057;0,639999986;188,7101593;288,0130005;45,88995743;116,3435059;191,7168579;166,6621399
1/10/2021 0:33;928,0941772;-372,5543213;62,93000031;924,3094482;5,389610767;461,5036926;43,40159988;2,054150343;5504,526367;4636,074707;30,15467453;84,15380859;299,6446533;1120,324585;870,1008301;96,36840057;0,639999986;191,6614685;286,276947;45,88995743;120,1049194;190,9713898;166,6621399
1/10/2021 0:34;928,0941772;-369,475708;62,93000031;924,3094482;5,389610767;477,4176025;43,40159988;2,054150343;5504,526367;4664,476074;30,15467453;84,15380859;300,6862793;1124,462158;870,1008301;96,36840057;0,639999986;191,6614685;280,3743286;45,88995743;118,9475708;188,8014221;164,202713
1/10/2021 0:34;928,0941772;-352,7631836;62,93000031;924,3094482;5,389610767;494,7782288;43,40159988;2,054150343;5504,526367;4680,072754;30,15467453;84,15380859;302,2487488;1177,614746;876,8396606;96,36840057;0,639999986;192,008667;280,3743286;45,88995743;118,9475708;188,3677063;164,202713
1/10/2021 0:35;928,0941772;-353,6427002;62,93000031;924,3094482;5,389610767;470,1839905;43,40159988;2,054150343;5504,526367;4641,911133;30,15467453;84,15380859;303,9848022;1163,610474;876,8396606;96,36840057;0,639999986;190,967041;276,2077637;45,88995743;122,1303711;185,9102936;164,202713
1/10/2021 0:35;928,0941772;-377,8319092;62,93000031;924,3094482;5,389610767;471,6307068;43,40159988;2,054150343;5504,526367;4648,419434;30,15467453;84,15380859;305,5472412;1156,926636;876,8396606;96,36840057;0,639999986;194,265564;276,2077637;45,88995743;120,6836548;184,631485;164,202713
1/10/2021 0:36;928,0941772;-354,0825195;62,93000031;924,3094482;5,438220501;462,9504089;43,40159988;2,054150343;5504,526367;4661,243164;30,15467453;84,15380859;305,8944702;1181,752319;876,8396606;96,36840057;0,639999986;194,265564;276,2077637;45,88995743;119,8156128;183,7453003;164,202713
1/10/2021 0:36;928,0941772;-369,0358887;62,93000031;924,3094482;5,438220501;457,1635132;43,40159988;2,054150343;5504,526367;4657,742676;30,15467453;84,15380859;313,7067566;1169,976074;883,9748535;96,36840057;0,639999986;194,265564;276,2077637;45,88995743;117,7902222;183,7453003;164,202713
